name,date,closing_price
Tiffany & Co.,2011-08-12,68.05
Tiffany & Co.,2011-08-11,67.42
Tiffany & Co.,2011-08-10,65.16
Tiffany & Co.,2011-08-09,66.24
Tiffany & Co.,2011-08-08,62.03
Tiffany & Co.,2011-08-05,68.87
Tiffany & Co.,2011-08-04,67.74
Tiffany & Co.,2011-08-03,72.79
Tiffany & Co.,2011-08-02,73.1
Tiffany & Co.,2011-08-01,79.66
TJX Companies Inc.,2011-10-28,60.37
TJX Companies Inc.,2011-10-27,60.81
TJX Companies Inc.,2011-10-26,58.54
TJX Companies Inc.,2011-10-25,59.11
TJX Companies Inc.,2011-10-24,59.95
TJX Companies Inc.,2011-10-21,59.84
TJX Companies Inc.,2011-10-20,58.58
TJX Companies Inc.,2011-10-19,57.82
TJX Companies Inc.,2011-10-18,57.49
TJX Companies Inc.,2011-10-17,57.15
TJX Companies Inc.,2011-10-14,57.71
TJX Companies Inc.,2011-10-13,57.5
TJX Companies Inc.,2011-10-12,57.7
TJX Companies Inc.,2011-10-11,58.07
TJX Companies Inc.,2011-10-10,57.8
TJX Companies Inc.,2011-10-07,55.7
TJX Companies Inc.,2011-10-06,55.6
TJX Companies Inc.,2011-10-05,56.39
TJX Companies Inc.,2011-10-04,55.45
TJX Companies Inc.,2011-10-03,54
TJX Companies Inc.,2011-09-30,55.47
TJX Companies Inc.,2011-09-29,55.69
TJX Companies Inc.,2011-09-28,57.57
TJX Companies Inc.,2011-09-27,57.75
TJX Companies Inc.,2011-09-26,57.88
TJX Companies Inc.,2011-09-23,56.57
TJX Companies Inc.,2011-09-22,55.55
TJX Companies Inc.,2011-09-21,56.49
TJX Companies Inc.,2011-09-20,58.24
TJX Companies Inc.,2011-09-19,57.37
TJX Companies Inc.,2011-09-16,57.25
TJX Companies Inc.,2011-09-15,55.58
TJX Companies Inc.,2011-09-14,53.5
TJX Companies Inc.,2011-09-13,52.67
TJX Companies Inc.,2011-09-12,52.49
TJX Companies Inc.,2011-09-09,51.79
TJX Companies Inc.,2011-09-08,53.01
TJX Companies Inc.,2011-09-07,53.11
TJX Companies Inc.,2011-09-06,52.09
TJX Companies Inc.,2011-09-02,52.27
TJX Companies Inc.,2011-09-01,52.99
TJX Companies Inc.,2011-08-31,54.62
TJX Companies Inc.,2011-08-30,55.09
TJX Companies Inc.,2011-08-29,55.22
TJX Companies Inc.,2011-08-26,54.67
TJX Companies Inc.,2011-08-25,53.81
TJX Companies Inc.,2011-08-24,55.68
TJX Companies Inc.,2011-08-23,55.18
TJX Companies Inc.,2011-08-22,53.06
TJX Companies Inc.,2011-08-19,52.86
TJX Companies Inc.,2011-08-18,52.88
TJX Companies Inc.,2011-08-17,54.51
TJX Companies Inc.,2011-08-16,54.94
TJX Companies Inc.,2011-08-15,53.63
TJX Companies Inc.,2011-08-12,53.89
TJX Companies Inc.,2011-08-11,53.06
TJX Companies Inc.,2011-08-10,50.71
TJX Companies Inc.,2011-08-09,53.23
TJX Companies Inc.,2011-08-08,50.58
TJX Companies Inc.,2011-08-05,52.5
TJX Companies Inc.,2011-08-04,52.06
TJX Companies Inc.,2011-08-03,53.45
TJX Companies Inc.,2011-08-02,52.93
TJX Companies Inc.,2011-08-01,54.54
Tellabs Inc.,2011-10-28,4.27
Tellabs Inc.,2011-10-27,4.22
Tellabs Inc.,2011-10-26,4.18
Tellabs Inc.,2011-10-25,4.36
Tellabs Inc.,2011-10-24,4.69
Tellabs Inc.,2011-10-21,4.51
Tellabs Inc.,2011-10-20,4.3
Tellabs Inc.,2011-10-19,4.31
Tellabs Inc.,2011-10-18,4.36
Tellabs Inc.,2011-10-17,4.23
Tellabs Inc.,2011-10-14,4.34
Tellabs Inc.,2011-10-13,4.26
Tellabs Inc.,2011-10-12,4.27
Tellabs Inc.,2011-10-11,4.51
Tellabs Inc.,2011-10-10,4.44
Tellabs Inc.,2011-10-07,4.3
Tellabs Inc.,2011-10-06,4.22
Tellabs Inc.,2011-10-05,4.18
Tellabs Inc.,2011-10-04,4.1
Tellabs Inc.,2011-10-03,4.01
Tellabs Inc.,2011-09-30,4.29
Tellabs Inc.,2011-09-29,4.5
Tellabs Inc.,2011-09-28,4.39
Tellabs Inc.,2011-09-27,4.49
Tellabs Inc.,2011-09-26,4.43
Tellabs Inc.,2011-09-23,4.32
Tellabs Inc.,2011-09-22,4.28
Tellabs Inc.,2011-09-21,4.39
Tellabs Inc.,2011-09-20,4.5
Tellabs Inc.,2011-09-19,4.47
Tellabs Inc.,2011-09-16,4.48
Tellabs Inc.,2011-09-15,4.48
Tellabs Inc.,2011-09-14,4.38
Tellabs Inc.,2011-09-13,4.32
Tellabs Inc.,2011-09-12,4.08
Tellabs Inc.,2011-09-09,3.99
Tellabs Inc.,2011-09-08,4.07
Tellabs Inc.,2011-09-07,4.02
Tellabs Inc.,2011-09-06,3.73
Tellabs Inc.,2011-09-02,3.79
Tellabs Inc.,2011-09-01,4.01
Tellabs Inc.,2011-08-31,4.08
Tellabs Inc.,2011-08-30,4.15
Tellabs Inc.,2011-08-29,4.1
Tellabs Inc.,2011-08-26,3.82
Tellabs Inc.,2011-08-25,3.7
Tellabs Inc.,2011-08-24,3.86
Tellabs Inc.,2011-08-23,3.9
Tellabs Inc.,2011-08-22,3.7
Tellabs Inc.,2011-08-19,3.69
Tellabs Inc.,2011-08-18,3.72
Tellabs Inc.,2011-08-17,3.98
Tellabs Inc.,2011-08-16,4
Tellabs Inc.,2011-08-15,4.22
Tellabs Inc.,2011-08-12,3.91
Tellabs Inc.,2011-08-11,4.07
Tellabs Inc.,2011-08-10,3.7
Tellabs Inc.,2011-08-09,4.04
Tellabs Inc.,2011-08-08,3.67
Tellabs Inc.,2011-08-05,3.91
Tellabs Inc.,2011-08-04,3.86
Tellabs Inc.,2011-08-03,3.99
Tellabs Inc.,2011-08-02,3.84
Tellabs Inc.,2011-08-01,3.96
Torchmark Corp.,2011-10-28,41.57
Torchmark Corp.,2011-10-27,40.83
Torchmark Corp.,2011-10-26,39.8
Torchmark Corp.,2011-10-25,38.98
Torchmark Corp.,2011-10-24,40.36
Torchmark Corp.,2011-10-21,39.8
Torchmark Corp.,2011-10-20,38.88
Torchmark Corp.,2011-10-19,37.78
Torchmark Corp.,2011-10-18,38.97
Torchmark Corp.,2011-10-17,37.66
Torchmark Corp.,2011-10-14,38.5
Torchmark Corp.,2011-10-13,37.51
Torchmark Corp.,2011-10-12,38.05
Torchmark Corp.,2011-10-11,37.27
Torchmark Corp.,2011-10-10,37.46
Torchmark Corp.,2011-10-07,35.7
Torchmark Corp.,2011-10-06,36.57
Torchmark Corp.,2011-10-05,35.62
Torchmark Corp.,2011-10-04,34.55
Torchmark Corp.,2011-10-03,33.6
Torchmark Corp.,2011-09-30,34.74
Torchmark Corp.,2011-09-29,35.66
Torchmark Corp.,2011-09-28,34.43
Torchmark Corp.,2011-09-27,35.41
Torchmark Corp.,2011-09-26,35.13
Torchmark Corp.,2011-09-23,34.19
Torchmark Corp.,2011-09-22,34.32
Torchmark Corp.,2011-09-21,34.2
Torchmark Corp.,2011-09-20,35.86
Torchmark Corp.,2011-09-19,36.14
Torchmark Corp.,2011-09-16,37.04
Torchmark Corp.,2011-09-15,36.77
Torchmark Corp.,2011-09-14,36.58
Torchmark Corp.,2011-09-13,36.34
Torchmark Corp.,2011-09-12,36.08
Torchmark Corp.,2011-09-09,35.62
Torchmark Corp.,2011-09-08,36.43
Torchmark Corp.,2011-09-07,37.12
Torchmark Corp.,2011-09-06,35.19
Torchmark Corp.,2011-09-02,35.75
Torchmark Corp.,2011-09-01,36.89
Torchmark Corp.,2011-08-31,38.08
Torchmark Corp.,2011-08-30,37.64
Torchmark Corp.,2011-08-29,37.83
Torchmark Corp.,2011-08-26,36.4
Torchmark Corp.,2011-08-25,36.2
Torchmark Corp.,2011-08-24,37.31
Torchmark Corp.,2011-08-23,36.48
Torchmark Corp.,2011-08-22,35.26
Torchmark Corp.,2011-08-19,35.12
Torchmark Corp.,2011-08-18,35.2
Torchmark Corp.,2011-08-17,36.17
Torchmark Corp.,2011-08-16,36.03
Torchmark Corp.,2011-08-15,36.72
Torchmark Corp.,2011-08-12,36.02
Torchmark Corp.,2011-08-11,36.31
Torchmark Corp.,2011-08-10,33.44
Torchmark Corp.,2011-08-09,35.51
Torchmark Corp.,2011-08-08,33.07
Torchmark Corp.,2011-08-05,36.48
Torchmark Corp.,2011-08-04,37.04
Torchmark Corp.,2011-08-03,38.83
Torchmark Corp.,2011-08-02,38.7
Torchmark Corp.,2011-08-01,39.83
Thermo Fisher Scientific,2011-10-28,51.4
Thermo Fisher Scientific,2011-10-27,50.65
Thermo Fisher Scientific,2011-10-26,48.36
Thermo Fisher Scientific,2011-10-25,53.23
Thermo Fisher Scientific,2011-10-24,54.47
Thermo Fisher Scientific,2011-10-21,53.26
Thermo Fisher Scientific,2011-10-20,51.9
Thermo Fisher Scientific,2011-10-19,51.11
Thermo Fisher Scientific,2011-10-18,52.44
Thermo Fisher Scientific,2011-10-17,51.59
Thermo Fisher Scientific,2011-10-14,53.29
Thermo Fisher Scientific,2011-10-13,53.93
Thermo Fisher Scientific,2011-10-12,54.65
Thermo Fisher Scientific,2011-10-11,53.76
Thermo Fisher Scientific,2011-10-10,52.36
Thermo Fisher Scientific,2011-10-07,50.49
Thermo Fisher Scientific,2011-10-06,53.67
Thermo Fisher Scientific,2011-10-05,52.82
Thermo Fisher Scientific,2011-10-04,50.57
Thermo Fisher Scientific,2011-10-03,49.1
Thermo Fisher Scientific,2011-09-30,50.64
Thermo Fisher Scientific,2011-09-29,51.5
Thermo Fisher Scientific,2011-09-28,50.85
Thermo Fisher Scientific,2011-09-27,52.01
Thermo Fisher Scientific,2011-09-26,50.91
Thermo Fisher Scientific,2011-09-23,50.94
Thermo Fisher Scientific,2011-09-22,49.77
Thermo Fisher Scientific,2011-09-21,51.34
Thermo Fisher Scientific,2011-09-20,53.38
Thermo Fisher Scientific,2011-09-19,53.21
Thermo Fisher Scientific,2011-09-16,54.51
Thermo Fisher Scientific,2011-09-15,54.58
Thermo Fisher Scientific,2011-09-14,53.25
Thermo Fisher Scientific,2011-09-13,52.18
Thermo Fisher Scientific,2011-09-12,51.09
Thermo Fisher Scientific,2011-09-09,50.49
Thermo Fisher Scientific,2011-09-08,52.69
Thermo Fisher Scientific,2011-09-07,54.22
Thermo Fisher Scientific,2011-09-06,52.02
Thermo Fisher Scientific,2011-09-02,52.34
Thermo Fisher Scientific,2011-09-01,54.48
Thermo Fisher Scientific,2011-08-31,54.93
Thermo Fisher Scientific,2011-08-30,54.77
Thermo Fisher Scientific,2011-08-29,54.88
Thermo Fisher Scientific,2011-08-26,53.42
Thermo Fisher Scientific,2011-08-25,52.62
Thermo Fisher Scientific,2011-08-24,53.66
Thermo Fisher Scientific,2011-08-23,52.16
Thermo Fisher Scientific,2011-08-22,50.11
Thermo Fisher Scientific,2011-08-19,50.46
Thermo Fisher Scientific,2011-08-18,51.07
Thermo Fisher Scientific,2011-08-17,54.37
Thermo Fisher Scientific,2011-08-16,54.02
Thermo Fisher Scientific,2011-08-15,54.91
Thermo Fisher Scientific,2011-08-12,53.64
Thermo Fisher Scientific,2011-08-11,52.59
Thermo Fisher Scientific,2011-08-10,50
Thermo Fisher Scientific,2011-08-09,52.04
Thermo Fisher Scientific,2011-08-08,50.01
Thermo Fisher Scientific,2011-08-05,53.82
Thermo Fisher Scientific,2011-08-04,54.25
Thermo Fisher Scientific,2011-08-03,56.63
Thermo Fisher Scientific,2011-08-02,56.35
Thermo Fisher Scientific,2011-08-01,57.63
T. Rowe Price Group,2011-10-28,56.54
T. Rowe Price Group,2011-10-27,56.81
T. Rowe Price Group,2011-10-26,51.02
T. Rowe Price Group,2011-10-25,51.08
T. Rowe Price Group,2011-10-24,55.99
T. Rowe Price Group,2011-10-21,54.86
T. Rowe Price Group,2011-10-20,52.78
T. Rowe Price Group,2011-10-19,52.69
T. Rowe Price Group,2011-10-18,53.94
T. Rowe Price Group,2011-10-17,51.75
T. Rowe Price Group,2011-10-14,53.58
T. Rowe Price Group,2011-10-13,52.34
T. Rowe Price Group,2011-10-12,53.47
T. Rowe Price Group,2011-10-11,51.76
T. Rowe Price Group,2011-10-10,51.79
T. Rowe Price Group,2011-10-07,49.06
T. Rowe Price Group,2011-10-06,50.4
T. Rowe Price Group,2011-10-05,49.04
T. Rowe Price Group,2011-10-04,48.46
T. Rowe Price Group,2011-10-03,45.89
T. Rowe Price Group,2011-09-30,47.77
T. Rowe Price Group,2011-09-29,49.69
T. Rowe Price Group,2011-09-28,48.42
T. Rowe Price Group,2011-09-27,49.51
T. Rowe Price Group,2011-09-26,48.27
T. Rowe Price Group,2011-09-23,46.91
T. Rowe Price Group,2011-09-22,46.97
T. Rowe Price Group,2011-09-21,48.83
T. Rowe Price Group,2011-09-20,51.31
T. Rowe Price Group,2011-09-19,51.46
T. Rowe Price Group,2011-09-16,53.03
T. Rowe Price Group,2011-09-15,53
T. Rowe Price Group,2011-09-14,50.98
T. Rowe Price Group,2011-09-13,50.36
T. Rowe Price Group,2011-09-12,49.78
T. Rowe Price Group,2011-09-09,49.12
T. Rowe Price Group,2011-09-08,50.23
T. Rowe Price Group,2011-09-07,51.33
T. Rowe Price Group,2011-09-06,49.07
T. Rowe Price Group,2011-09-02,49.86
T. Rowe Price Group,2011-09-01,51.85
T. Rowe Price Group,2011-08-31,53.14
T. Rowe Price Group,2011-08-30,52.59
T. Rowe Price Group,2011-08-29,52.66
T. Rowe Price Group,2011-08-26,50.37
T. Rowe Price Group,2011-08-25,49.13
T. Rowe Price Group,2011-08-24,50.02
T. Rowe Price Group,2011-08-23,49.08
T. Rowe Price Group,2011-08-22,46.6
T. Rowe Price Group,2011-08-19,46.15
T. Rowe Price Group,2011-08-18,46.78
T. Rowe Price Group,2011-08-17,50.66
T. Rowe Price Group,2011-08-16,50.88
T. Rowe Price Group,2011-08-15,51.61
T. Rowe Price Group,2011-08-12,50.64
T. Rowe Price Group,2011-08-11,51.36
T. Rowe Price Group,2011-08-10,48.73
T. Rowe Price Group,2011-08-09,51.66
T. Rowe Price Group,2011-08-08,46.93
T. Rowe Price Group,2011-08-05,51.19
T. Rowe Price Group,2011-08-04,51.79
T. Rowe Price Group,2011-08-03,54.99
T. Rowe Price Group,2011-08-02,54.54
T. Rowe Price Group,2011-08-01,56.31
The Travelers Companies Inc.,2011-10-28,59.48
The Travelers Companies Inc.,2011-10-27,59.4
The Travelers Companies Inc.,2011-10-26,57.5
The Travelers Companies Inc.,2011-10-25,56.34
The Travelers Companies Inc.,2011-10-24,57.62
The Travelers Companies Inc.,2011-10-21,57.35
The Travelers Companies Inc.,2011-10-20,54.53
The Travelers Companies Inc.,2011-10-19,54.39
The Travelers Companies Inc.,2011-10-18,51.46
The Travelers Companies Inc.,2011-10-17,49.58
The Travelers Companies Inc.,2011-10-14,51.27
The Travelers Companies Inc.,2011-10-13,50.45
The Travelers Companies Inc.,2011-10-12,51.44
The Travelers Companies Inc.,2011-10-11,50.42
The Travelers Companies Inc.,2011-10-10,51.1
The Travelers Companies Inc.,2011-10-07,49
The Travelers Companies Inc.,2011-10-06,50.19
The Travelers Companies Inc.,2011-10-05,49.57
The Travelers Companies Inc.,2011-10-04,48.08
The Travelers Companies Inc.,2011-10-03,46.8
The Travelers Companies Inc.,2011-09-30,48.73
The Travelers Companies Inc.,2011-09-29,49.69
The Travelers Companies Inc.,2011-09-28,48.17
The Travelers Companies Inc.,2011-09-27,49.24
The Travelers Companies Inc.,2011-09-26,48.34
The Travelers Companies Inc.,2011-09-23,47.12
The Travelers Companies Inc.,2011-09-22,47.38
The Travelers Companies Inc.,2011-09-21,48.19
The Travelers Companies Inc.,2011-09-20,50.42
The Travelers Companies Inc.,2011-09-19,49.9
The Travelers Companies Inc.,2011-09-16,50.61
The Travelers Companies Inc.,2011-09-15,49.84
The Travelers Companies Inc.,2011-09-14,48.94
The Travelers Companies Inc.,2011-09-13,48.94
The Travelers Companies Inc.,2011-09-12,48.96
The Travelers Companies Inc.,2011-09-09,48.14
The Travelers Companies Inc.,2011-09-08,49.34
The Travelers Companies Inc.,2011-09-07,50.22
The Travelers Companies Inc.,2011-09-06,48.12
The Travelers Companies Inc.,2011-09-02,48.46
The Travelers Companies Inc.,2011-09-01,49.79
The Travelers Companies Inc.,2011-08-31,50.03
The Travelers Companies Inc.,2011-08-30,49.79
The Travelers Companies Inc.,2011-08-29,50.32
The Travelers Companies Inc.,2011-08-26,47.89
The Travelers Companies Inc.,2011-08-25,47.58
The Travelers Companies Inc.,2011-08-24,49.09
The Travelers Companies Inc.,2011-08-23,48.93
The Travelers Companies Inc.,2011-08-22,48.71
The Travelers Companies Inc.,2011-08-19,49.04
The Travelers Companies Inc.,2011-08-18,49.37
The Travelers Companies Inc.,2011-08-17,51.76
The Travelers Companies Inc.,2011-08-16,51.54
The Travelers Companies Inc.,2011-08-15,51.83
The Travelers Companies Inc.,2011-08-12,50.7
The Travelers Companies Inc.,2011-08-11,50.96
The Travelers Companies Inc.,2011-08-10,48.63
The Travelers Companies Inc.,2011-08-09,51.25
The Travelers Companies Inc.,2011-08-08,48.17
The Travelers Companies Inc.,2011-08-05,52.13
The Travelers Companies Inc.,2011-08-04,52.86
The Travelers Companies Inc.,2011-08-03,53.76
The Travelers Companies Inc.,2011-08-02,53.7
The Travelers Companies Inc.,2011-08-01,54.15
Tyson Foods,2011-10-28,19.58
Tyson Foods,2011-10-27,19.45
Tyson Foods,2011-10-26,18.79
Tyson Foods,2011-10-25,18.66
Tyson Foods,2011-10-24,18.96
Tyson Foods,2011-10-21,18.8
Tyson Foods,2011-10-20,18.55
Tyson Foods,2011-10-19,18.51
Tyson Foods,2011-10-18,18.64
Tyson Foods,2011-10-17,18.07
Tyson Foods,2011-10-14,18.55
Tyson Foods,2011-10-13,18.27
Tyson Foods,2011-10-12,18.43
Tyson Foods,2011-10-11,17.95
Tyson Foods,2011-10-10,17.84
Tyson Foods,2011-10-07,17.37
Tyson Foods,2011-10-06,17.5
Tyson Foods,2011-10-05,17.24
Tyson Foods,2011-10-04,17.1
Tyson Foods,2011-10-03,16.68
Tyson Foods,2011-09-30,17.36
Tyson Foods,2011-09-29,17.11
Tyson Foods,2011-09-28,16.59
Tyson Foods,2011-09-27,17.29
Tyson Foods,2011-09-26,16.89
Tyson Foods,2011-09-23,16.44
Tyson Foods,2011-09-22,16.31
Tyson Foods,2011-09-21,16.42
Tyson Foods,2011-09-20,16.83
Tyson Foods,2011-09-19,17.24
Tyson Foods,2011-09-16,17.43
Tyson Foods,2011-09-15,17.48
Tyson Foods,2011-09-14,16.99
Tyson Foods,2011-09-13,16.93
Tyson Foods,2011-09-12,16.68
Tyson Foods,2011-09-09,16.71
Tyson Foods,2011-09-08,17.18
Tyson Foods,2011-09-07,17.18
Tyson Foods,2011-09-06,16.84
Tyson Foods,2011-09-02,17.09
Tyson Foods,2011-09-01,17.44
Tyson Foods,2011-08-31,17.47
Tyson Foods,2011-08-30,17.38
Tyson Foods,2011-08-29,17.48
Tyson Foods,2011-08-26,16.83
Tyson Foods,2011-08-25,16.88
Tyson Foods,2011-08-24,17.35
Tyson Foods,2011-08-23,17.13
Tyson Foods,2011-08-22,16.6
Tyson Foods,2011-08-19,16.59
Tyson Foods,2011-08-18,16.8
Tyson Foods,2011-08-17,17.52
Tyson Foods,2011-08-16,17.48
Tyson Foods,2011-08-15,17.61
Tyson Foods,2011-08-12,17.12
Tyson Foods,2011-08-11,16.92
Tyson Foods,2011-08-10,16.49
Tyson Foods,2011-08-09,16.68
Tyson Foods,2011-08-08,15.64
Tyson Foods,2011-08-05,16.27
Tyson Foods,2011-08-04,16.21
Tyson Foods,2011-08-03,17.27
Tyson Foods,2011-08-02,17.09
Tyson Foods,2011-08-01,17.45
Tesoro Petroleum Co.,2011-10-28,27.1
Tesoro Petroleum Co.,2011-10-27,27.08
Tesoro Petroleum Co.,2011-10-26,25.1
Tesoro Petroleum Co.,2011-10-25,23.99
Tesoro Petroleum Co.,2011-10-24,25.94
Tesoro Petroleum Co.,2011-10-21,26.4
Tesoro Petroleum Co.,2011-10-20,25.82
Tesoro Petroleum Co.,2011-10-19,25.25
Tesoro Petroleum Co.,2011-10-18,26.28
Tesoro Petroleum Co.,2011-10-17,25.21
Tesoro Petroleum Co.,2011-10-14,26.7
Tesoro Petroleum Co.,2011-10-13,25
Tesoro Petroleum Co.,2011-10-12,24.39
Tesoro Petroleum Co.,2011-10-11,24.33
Tesoro Petroleum Co.,2011-10-10,24.38
Tesoro Petroleum Co.,2011-10-07,22.62
Tesoro Petroleum Co.,2011-10-06,23.09
Tesoro Petroleum Co.,2011-10-05,21.95
Tesoro Petroleum Co.,2011-10-04,19.29
Tesoro Petroleum Co.,2011-10-03,18.21
Tesoro Petroleum Co.,2011-09-30,19.47
Tesoro Petroleum Co.,2011-09-29,20.25
Tesoro Petroleum Co.,2011-09-28,19.89
Tesoro Petroleum Co.,2011-09-27,20.54
Tesoro Petroleum Co.,2011-09-26,20.34
Tesoro Petroleum Co.,2011-09-23,18.93
Tesoro Petroleum Co.,2011-09-22,19.12
Tesoro Petroleum Co.,2011-09-21,21.47
Tesoro Petroleum Co.,2011-09-20,22.32
Tesoro Petroleum Co.,2011-09-19,22.82
Tesoro Petroleum Co.,2011-09-16,23.72
Tesoro Petroleum Co.,2011-09-15,24.23
Tesoro Petroleum Co.,2011-09-14,23.41
Tesoro Petroleum Co.,2011-09-13,23.47
Tesoro Petroleum Co.,2011-09-12,23.78
Tesoro Petroleum Co.,2011-09-09,23.45
Tesoro Petroleum Co.,2011-09-08,24.35
Tesoro Petroleum Co.,2011-09-07,24.05
Tesoro Petroleum Co.,2011-09-06,23.35
Tesoro Petroleum Co.,2011-09-02,23.08
Tesoro Petroleum Co.,2011-09-01,24.05
Tesoro Petroleum Co.,2011-08-31,24.06
Tesoro Petroleum Co.,2011-08-30,23.53
Tesoro Petroleum Co.,2011-08-29,23.21
Tesoro Petroleum Co.,2011-08-26,22.18
Tesoro Petroleum Co.,2011-08-25,20.94
Tesoro Petroleum Co.,2011-08-24,21.3
Tesoro Petroleum Co.,2011-08-23,20.11
Tesoro Petroleum Co.,2011-08-22,18.59
Tesoro Petroleum Co.,2011-08-19,19.16
Tesoro Petroleum Co.,2011-08-18,19.39
Tesoro Petroleum Co.,2011-08-17,20.85
Tesoro Petroleum Co.,2011-08-16,20.79
Tesoro Petroleum Co.,2011-08-15,21.53
Tesoro Petroleum Co.,2011-08-12,20.32
Tesoro Petroleum Co.,2011-08-11,20.27
Tesoro Petroleum Co.,2011-08-10,18.66
Tesoro Petroleum Co.,2011-08-09,19.46
Tesoro Petroleum Co.,2011-08-08,18.39
Tesoro Petroleum Co.,2011-08-05,21.48
Tesoro Petroleum Co.,2011-08-04,21.8
Tesoro Petroleum Co.,2011-08-03,23.4
Tesoro Petroleum Co.,2011-08-02,23.37
Tesoro Petroleum Co.,2011-08-01,24.58
Total System Services,2011-10-28,20.25
Total System Services,2011-10-27,20.42
Total System Services,2011-10-26,19.61
Total System Services,2011-10-25,18.71
Total System Services,2011-10-24,19.26
Total System Services,2011-10-21,18.88
Total System Services,2011-10-20,18.5
Total System Services,2011-10-19,18.44
Total System Services,2011-10-18,18.84
Total System Services,2011-10-17,18.63
Total System Services,2011-10-14,19
Total System Services,2011-10-13,18.82
Total System Services,2011-10-12,18.7
Total System Services,2011-10-11,18.4
Total System Services,2011-10-10,18.36
Total System Services,2011-10-07,17.96
Total System Services,2011-10-06,17.83
Total System Services,2011-10-05,17.85
Total System Services,2011-10-04,17.43
Total System Services,2011-10-03,16.95
Total System Services,2011-09-30,16.93
Total System Services,2011-09-29,17.2
Total System Services,2011-09-28,17.2
Total System Services,2011-09-27,17.65
Total System Services,2011-09-26,17.53
Total System Services,2011-09-23,17.19
Total System Services,2011-09-22,17.06
Total System Services,2011-09-21,17.57
Total System Services,2011-09-20,18.07
Total System Services,2011-09-19,18.11
Total System Services,2011-09-16,18.29
Total System Services,2011-09-15,18.19
Total System Services,2011-09-14,17.88
Total System Services,2011-09-13,17.44
Total System Services,2011-09-12,17.26
Total System Services,2011-09-09,16.94
Total System Services,2011-09-08,17.37
Total System Services,2011-09-07,17.63
Total System Services,2011-09-06,17.05
Total System Services,2011-09-02,17.13
Total System Services,2011-09-01,17.64
Total System Services,2011-08-31,18.08
Total System Services,2011-08-30,18.03
Total System Services,2011-08-29,17.97
Total System Services,2011-08-26,17.41
Total System Services,2011-08-25,17.07
Total System Services,2011-08-24,17.69
Total System Services,2011-08-23,17.34
Total System Services,2011-08-22,16.67
Total System Services,2011-08-19,16.48
Total System Services,2011-08-18,16.43
Total System Services,2011-08-17,17.14
Total System Services,2011-08-16,17.22
Total System Services,2011-08-15,17.2
Total System Services,2011-08-12,17.32
